date,gold_futures,silver_futures,platinum_futures,palladium_futures,gold_spot,silver_spot,platinum_spot,palladium_spot
2018-06-25,1259.9,16.37,869.8,935.4,1265.53,16.3285,867.74,942.47
2018-06-26,1256.1,16.293,871.4,954.7,1259.75,16.29,868.28,961.55
2018-06-27,1251.0,16.196,861.0,943.9,1252.93,16.05,858.11,951.94
2018-06-28,1254.5,16.041,853.5,930.9,1249.32,16.01,849.41,945.32
2018-07-02,1253.5,15.835,819.4,934.4,1242.51,15.85,818.01,947.1
2018-07-03,1258.8,16.043,844.1,938.0,1252.12,16.03,841.05,943.51
2018-07-05,1255.8,16.097,844.5,942.7,1257.41,16.06,841.38,949.18
2018-07-09,1255.4,16.139,855.3,954.7,1258.23,16.09,853.781,961.927
2018-07-10,1244.4,16.087,846.0,937.6,1256.27,16.06,846.697,941.469
2018-07-11,1246.6,15.817,831.7,937.0,1242.39,15.8055,828.36,939.01
2018-07-12,1241.2,15.977,844.6,948.8,1247.21,15.9475,842.03,951.58
2018-07-16,1227.3,15.812,828.0,913.5,1240.71,15.81,824.13,920.46
2018-07-17,1227.9,15.617,818.5,909.2,1228.16,15.57,817.9,914.29
2018-07-18,1224.0,15.574,821.6,901.8,1226.78,15.56,818.69,909.29
2018-07-19,1231.1,15.402,809.2,866.2,1222.92,15.3125,807.19,873.11
2018-07-23,1225.5,15.425,834.0,902.6,1225.92,15.4,831.95,914.64
2018-07-24,1231.8,15.52,836.6,908.6,1224.36,15.45,833.2,915.39
2018-07-25,1225.7,15.589,847.4,928.3,1232.77,15.61,844.53,940.75
2018-07-26,1223.0,15.495,829.5,933.6,1223.76,15.38,824.73,928.99
2018-07-30,1233.6,15.667,831.3,922.5,1222.56,15.51,828.6,929.57
2018-07-31,1227.6,15.597,839.7,931.9,1222.92,15.51,839.18,934.55
2018-08-01,1220.1,15.488,821.5,911.9,1215.39,15.39,817.42,919.37
2018-08-02,1223.2,15.418,825.0,915.5,1208.59,15.32,822.63,916.26
2018-08-06,1218.3,15.381,824.3,903.6,1206.17,15.31,823.02,908.47
2018-08-07,1221.0,15.405,832.6,902.9,1212.58,15.38,829.3,910.24
2018-08-08,1219.9,15.464,832.0,886.4,1211.75,15.41,831.71,900.83
2018-08-09,1219.0,15.495,833.7,898.4,1212.48,15.45,832.74,908.29
2018-08-13,1200.7,15.016,799.8,880.9,1194.28,14.99,803.69,893.57
2018-08-14,1185.0,15.086,801.2,890.0,1193.88,15.05,801.57,899.14
2018-08-15,1184.0,14.488,765.2,837.2,1175.49,14.44,768.94,844.17
2018-08-16,1184.2,14.745,781.0,874.8,1176.6,14.66,779.77,886.83
2018-08-20,1200.0,14.703,795.9,898.7,1190.46,14.76,795.96,918.4
2018-08-21,1203.3,14.799,795.3,910.0,1196.03,14.79,795.9,918.09
2018-08-22,1194.0,14.785,792.9,918.2,1196.67,14.76,794.28,927.17
2018-08-23,1213.3,14.577,775.6,911.2,1184.82,14.49,777.58,915.84
2018-08-27,1214.4,14.901,805.0,941.9,1210.96,14.89,803.23,950.5
2018-08-28,1211.5,14.82,791.8,939.4,1201.89,14.71,789.48,939.98
2018-08-29,1205.0,14.733,797.2,958.5,1206.41,14.76,797.4,965.6
2018-08-30,1206.7,14.551,791.1,963.7,1200.33,14.55,789.99,970.02
2018-09-04,1201.3,14.145,777.8,977.9,1190.86,14.18,778.63,980.84
2018-09-05,1204.3,14.18,785.5,971.6,1196.69,14.1945,784.58,974.32
2018-09-06,1200.4,14.141,792.7,961.0,1200.15,14.158,791.98,976.17
2018-09-10,1202.2,14.138,786.3,983.6,1195.1,14.17,786.6,979.96
2018-09-11,1210.9,14.112,792.5,980.9,1196.81,14.14,791.93,975.73
2018-09-12,1208.2,14.246,799.8,993.3,1206.09,14.2525,799.71,977.94
2018-09-13,1201.1,14.199,804.2,997.0,1201.95,14.15,803.38,981.94
2018-09-17,1202.9,14.183,795.4,1005.3,1201.34,14.1815,800.26,987.0
2018-09-18,1208.3,14.145,815.2,1027.4,1198.36,14.1505,813.89,1013.3
2018-09-19,1211.3,14.24,824.2,1053.4,1204.04,14.2445,823.8,1036.8
2018-09-20,1201.3,14.262,835.0,1066.8,1207.2,14.3185,835.6,1053.0
2018-09-24,1205.1,14.296,831.6,1051.4,1199.65,14.27,827.36,1061.43
2018-09-25,1199.1,14.445,827.8,1073.3,1200.04,14.45,823.13,1061.67
2018-09-26,1187.4,14.354,827.6,1058.8,1194.4,14.3285,823.29,1068.09
2018-09-27,1196.2,14.29,813.2,1073.5,1182.7,14.2455,810.13,1085.27
2018-10-01,1207.0,14.507,826.9,1048.4,1188.45,14.5,823.13,1059.75
2018-10-02,1202.9,14.693,836.1,1047.0,1202.3,14.69,830.7,1055.48
2018-10-03,1201.6,14.67,827.8,1048.9,1198.21,14.65,825.63,1059.59
2018-10-04,1205.6,14.59,827.4,1048.0,1200.81,14.59,825.41,1056.29
2018-10-08,1191.5,14.329,825.3,1069.0,1187.94,14.367,819.54,1077.26
2018-10-09,1193.4,14.4,829.3,1064.8,1189.75,14.3865,825.39,1071.95
2018-10-10,1227.6,14.326,824.5,1060.7,1193.89,14.29,822.66,1068.05
2018-10-11,1222.0,14.606,841.9,1071.0,1223.39,14.58,841.35,1079.64
2018-10-15,1231.0,14.727,846.8,1077.6,1226.18,14.7,842.44,1085.42
2018-10-16,1227.4,14.701,845.2,1072.8,1227.03,14.66,841.16,1080.85
2018-10-17,1230.1,14.663,835.1,1064.9,1223.51,14.62,832.89,1073.24
2018-10-18,1228.7,14.604,831.5,1062.5,1228.15,14.57,827.7,1070.5
2018-10-22,1236.8,14.587,824.0,1108.5,1222.1,14.5645,822.59,1124.82
2018-10-23,1231.1,14.793,835.1,1126.1,1231.62,14.74,832.33,1144.58
2018-10-24,1232.4,14.676,834.6,1111.5,1233.9,14.6835,829.89,1128.49
2018-10-25,1235.8,14.63,829.6,1087.1,1231.58,14.65,827.36,1104.19
2018-10-29,1225.3,14.442,836.6,1076.7,1230.24,14.475,832.65,1091.2
2018-10-30,1215.0,14.504,838.4,1063.1,1223.45,14.49,836.0,1076.56
2018-10-31,1238.6,14.324,841.8,1066.0,1215.37,14.2655,839.13,1081.43
2018-11-01,1233.3,14.821,867.8,1080.1,1232.93,14.74,858.4,1096.5
2018-11-05,1226.3,14.691,867.5,1119.0,1231.9,14.65,864.57,1136.47
2018-11-06,1228.7,14.543,873.2,1101.2,1227.46,14.54,870.28,1118.09
2018-11-07,1225.1,14.612,877.0,1118.0,1227.13,14.58,872.91,1136.64
2018-11-08,1208.6,14.467,867.2,1110.7,1223.63,14.4345,863.87,1127.67
2018-11-12,1201.4,14.054,845.0,1083.9,1200.01,13.9945,840.56,1098.57
2018-11-13,1210.1,14.023,843.7,1096.7,1202.2,13.9915,839.06,1113.48
2018-11-14,1215.0,14.124,838.3,1110.5,1211.69,14.13,834.8,1127.44
2018-11-15,1223.0,14.304,844.3,1137.6,1214.22,14.28,841.91,1159.59
2018-11-19,1221.2,14.444,855.7,1146.2,1224.09,14.4275,853.28,1164.99
2018-11-20,1228.0,14.311,844.3,1125.0,1221.33,14.31,842.01,1145.46
2018-11-21,1223.2,14.542,849.1,1129.3,1226.64,14.51,846.31,1151.7
2018-11-26,1213.4,14.257,846.5,1126.0,1223.53,14.22,843.69,1145.05
2018-11-27,1223.6,14.136,836.5,1126.5,1215.72,14.16,833.95,1154.23
2018-11-28,1230.4,14.372,827.8,1156.1,1221.14,14.32,824.63,1186.35
2018-11-29,1226.0,14.356,822.2,1157.7,1224.75,14.32,819.99,1183.29
2018-12-03,1246.6,14.453,808.5,1162.4,1231.54,14.38,807.82,1205.38
2018-12-04,1242.6,14.595,804.55,1181.0,1239.03,14.54,804.34,1233.74
2018-12-05,1243.6,14.537,802.05,1183.5,1237.31,14.5005,800.9,1242.51
2018-12-06,1252.6,14.462,789.8,1156.9,1238.42,14.47,790.25,1210.7
2018-12-10,1247.2,14.555,783.75,1164.85,1244.45,14.5325,786.02,1229.0
2018-12-11,1250.0,14.578,787.35,1176.0,1243.66,14.54,785.55,1247.36
2018-12-12,1247.4,14.804,804.65,1192.3,1245.64,14.7405,803.34,1265.97
2018-12-13,1241.4,14.805,796.8,1191.8,1242.66,14.76,796.63,1262.25
2018-12-17,1253.6,14.714,793.1,1188.0,1246.7,14.66,794.51,1263.86
2018-12-18,1256.4,14.656,792.9,1176.0,1248.35,14.65,790.81,1251.39
2018-12-19,1267.9,14.771,787.7,1195.0,1243.07,14.5975,786.46,1256.64
2018-12-20,1258.1,14.814,796.4,1188.45,1260.68,14.77,795.09,1261.15
2018-12-26,1281.1,15.079,799.25,1190.1,1267.41,15.04,797.34,1259.99
2018-12-27,1283.0,15.26,795.5,1196.0,1275.59,15.23,797.04,1267.95
2019-01-02,1294.8,15.649,798.7,1195.0,1283.74,15.53,795.36,1263.73
2019-01-03,1285.8,15.797,804.0,1202.0,1293.53,15.73,797.69,1270.54
2019-01-07,1285.9,15.756,826.4,1239.4,1288.78,15.67,821.75,1305.55
2019-01-08,1292.0,15.713,825.45,1268.4,1284.67,15.66,819.27,1328.23
2019-01-09,1287.4,15.735,829.65,1272.2,1292.77,15.75,825.57,1329.0
2019-01-10,1289.5,15.643,823.9,1274.7,1287.72,15.57,820.05,1325.91
2019-01-14,1288.4,15.686,808.7,1287.4,1291.55,15.6515,802.34,1324.75
2019-01-15,1293.8,15.62,803.8,1284.35,1289.34,15.5815,799.51,1323.14
2019-01-16,1292.3,15.638,809.35,1321.15,1294.33,15.6,806.88,1365.55
2019-01-17,1282.6,15.536,812.4,1359.35,1291.85,15.53,810.19,1399.47
2019-01-22,1284.0,15.325,794.0,1305.7,1283.53,15.34,790.69,1349.54
2019-01-23,1279.8,15.38,797.55,1313.0,1283.15,15.37,794.72,1350.33
2019-01-24,1298.1,15.3,804.6,1284.5,1281.05,15.3165,803.28,1324.84
2019-01-28,1308.9,15.765,814.0,1293.6,1302.85,15.74,811.99,1334.07
2019-01-29,1315.5,15.839,816.3,1308.2,1310.86,15.84,814.27,1344.09
2019-01-30,1325.2,15.974,819.6,1320.4,1320.58,16.06,817.44,1362.94
2019-01-31,1322.1,16.12,823.0,1310.65,1321.37,16.0685,822.0,1343.8
2019-02-04,1319.2,15.928,822.5,1330.45,1311.3,15.86,820.13,1366.37
2019-02-05,1314.4,15.883,821.35,1345.75,1314.91,15.85,818.93,1382.33
2019-02-06,1314.2,15.749,807.1,1344.9,1307.21,15.67,806.58,1375.48
2019-02-07,1318.5,15.76,800.8,1359.0,1310.94,15.73,798.34,1386.6
2019-02-11,1314.0,15.74,789.75,1360.5,1308.06,15.71,786.72,1389.57
2019-02-12,1315.1,15.74,793.55,1379.05,1310.3,15.7,791.86,1406.07
2019-02-13,1313.9,15.699,788.4,1372.1,1306.54,15.57,786.35,1398.65
2019-02-14,1322.1,15.575,788.75,1393.25,1311.97,15.61,787.8,1418.17
2019-02-19,1347.9,16.013,821.4,1454.2,1340.51,15.98,819.82,1481.97
2019-02-20,1327.8,16.225,830.4,1462.0,1339.14,16.05,827.4,1489.88
2019-02-21,1332.8,15.848,826.9,1443.4,1324.52,15.8,823.13,1475.59
2019-02-25,1328.5,15.875,856.8,1509.55,1328.15,15.88,853.66,1543.64
2019-02-26,1321.2,15.879,863.1,1521.2,1328.52,15.92,861.75,1563.76
2019-02-27,1316.1,15.766,871.85,1490.15,1321.01,15.76,869.33,1531.25
2019-02-28,1299.2,15.634,874.1,1499.1,1312.45,15.63,870.85,1546.91
2019-03-04,1284.7,15.105,840.6,1489.7,1287.38,15.08,836.72,1533.38
2019-03-05,1287.6,15.105,839.1,1471.4,1288.48,15.13,837.86,1520.17
2019-03-06,1286.1,15.085,829.7,1493.75,1286.06,15.07,827.32,1537.34
2019-03-07,1299.3,15.04,816.5,1483.05,1285.07,15.02,814.74,1527.8
2019-03-11,1298.1,15.274,820.65,1492.55,1293.71,15.3205,818.56,1536.86
2019-03-12,1309.3,15.413,835.9,1496.5,1301.22,15.4425,836.28,1539.03
2019-03-13,1295.1,15.456,842.05,1510.95,1308.9,15.4525,843.68,1553.55
2019-03-14,1302.9,15.171,825.4,1513.9,1296.48,15.1915,824.2,1553.92
2019-03-18,1306.5,15.322,836.2,1537.05,1303.89,15.3525,836.3,1579.76
2019-03-19,1301.7,15.372,851.7,1550.8,1306.05,15.3615,852.28,1592.25
2019-03-20,1307.3,15.318,868.5,1563.4,1313.69,15.5005,862.36,1600.45
2019-03-21,1312.3,15.437,860.35,1565.3,1309.36,15.4715,861.75,1601.95
2019-03-25,1315.0,15.567,866.6,1546.35,1321.84,15.5435,858.82,1576.03
2019-03-26,1310.4,15.429,865.3,1516.6,1316.08,15.4335,858.85,1542.49
2019-03-27,1295.3,15.298,859.9,1413.65,1309.78,15.2985,853.24,1449.55
2019-03-28,1298.5,15.019,849.25,1328.9,1290.6,15.0145,839.35,1348.16
2019-04-01,1295.4,15.148,855.7,1396.4,1287.7,15.115,849.92,1423.41
2019-04-02,1295.3,15.111,856.0,1399.0,1292.5,15.1245,851.21,1434.0
2019-04-03,1294.3,15.153,875.5,1374.75,1290.46,15.135,868.74,1408.39
2019-04-04,1295.6,15.135,902.05,1339.9,1291.7,15.12,898.52,1367.06
2019-04-08,1308.3,15.263,910.05,1351.95,1298.22,15.24,909.32,1385.39
2019-04-09,1313.9,15.259,891.6,1360.8,1305.19,15.22,891.6,1390.66
2019-04-10,1293.3,15.29,907.95,1362.25,1306.86,15.22,903.1,1390.52
2019-04-11,1295.2,14.911,897.4,1339.7,1293.17,14.98,892.51,1369.48
2019-04-15,1277.2,15.021,891.65,1335.7,1289.0,15.003,888.4,1364.64
2019-04-16,1276.8,14.956,885.2,1329.7,1276.9,15.0075,881.8,1357.4
2019-04-17,1276.0,14.979,892.7,1378.85,1274.54,15.0,889.34,1398.28
2019-04-22,1273.2,15.016,904.85,1370.4,1274.86,15.0135,898.96,1390.4
2019-04-23,1279.4,14.829,893.1,1380.5,1271.78,14.84,888.81,1393.06
2019-04-24,1279.7,14.956,888.6,1402.9,1275.62,14.94,884.67,1416.14
2019-04-25,1288.8,14.92,890.65,1405.3,1276.71,14.95,886.88,1415.44
2019-04-29,1285.7,14.933,901.6,1369.6,1280.79,14.91,895.53,1369.46
2019-04-30,1284.2,14.984,891.4,1373.45,1283.48,14.94,887.84,1389.68
2019-05-01,1272.0,14.729,872.2,1344.9,1277.63,14.68,866.54,1350.75
2019-05-02,1281.3,14.617,853.65,1349.0,1270.92,14.62,850.82,1357.3
2019-05-06,1285.6,14.927,884.95,1338.0,1280.5,14.9005,876.5,1339.7
2019-05-07,1281.4,14.926,873.15,1321.3,1281.78,14.92,870.35,1330.31
2019-05-08,1285.2,14.862,864.4,1312.3,1281.57,14.85,861.51,1317.8
2019-05-09,1287.4,14.773,854.0,1290.4,1283.91,14.77,848.85,1298.31
2019-05-13,1296.3,14.777,860.85,1316.6,1299.23,14.76,853.43,1323.37
2019-05-14,1297.8,14.812,859.7,1331.9,1295.77,14.8,856.52,1338.82
2019-05-15,1286.2,14.812,846.8,1330.05,1296.51,14.7985,845.66,1345.33
2019-05-16,1275.7,14.539,835.3,1328.4,1288.0,14.56,834.02,1333.33
2019-05-20,1273.2,14.445,816.5,1326.8,1276.53,14.46,814.7,1333.81
2019-05-21,1274.2,14.41,817.5,1316.55,1274.68,14.46,816.7,1319.9
2019-05-22,1285.4,14.449,803.5,1309.7,1274.07,14.44,804.65,1316.34
2019-05-23,1283.6,14.613,801.15,1308.4,1284.02,14.59,799.76,1311.27
2019-05-28,1281.0,14.32,800.2,1336.25,1278.48,14.36,799.37,1342.15
2019-05-29,1292.4,14.411,792.2,1340.1,1281.65,14.41,793.64,1348.89
2019-05-30,1311.1,14.53,791.65,1359.85,1288.55,14.5255,796.4,1369.06
2019-06-03,1328.7,14.78,823.05,1325.2,1325.24,14.79,822.4,1331.3
2019-06-04,1333.6,14.808,820.75,1341.8,1325.53,14.8,820.26,1348.5
2019-06-05,1342.7,14.826,806.65,1325.4,1330.27,14.81,804.97,1333.24
2019-06-06,1346.1,14.941,803.25,1342.0,1335.32,14.89,803.86,1353.1
2019-06-10,1331.2,14.674,807.75,1378.5,1327.98,14.7,806.77,1380.76
2019-06-11,1336.8,14.774,815.2,1389.4,1326.85,14.75,814.92,1393.41
2019-06-12,1343.7,14.786,811.35,1405.2,1333.54,14.7825,811.05,1412.59
2019-06-13,1344.5,14.926,812.7,1441.3,1342.19,14.91,812.35,1449.15
2019-06-17,1350.7,14.863,792.65,1450.25,1339.65,14.84,795.21,1457.66
2019-06-18,1348.8,15.029,803.4,1475.05,1346.58,15.01,803.5,1481.82
2019-06-19,1396.9,14.994,812.55,1496.8,1360.36,15.16,811.28,1504.02
2019-06-20,1400.1,15.529,810.25,1480.65,1388.51,15.4245,807.36,1487.13
2019-06-24,1418.7,15.418,820.05,1533.9,1419.7,15.4425,815.16,1539.0
2019-06-25,1415.4,15.342,811.25,1515.65,1423.44,15.37,810.0,1530.05
2019-06-26,1412.0,15.335,821.45,1517.3,1408.98,15.27,816.45,1523.7
2019-06-27,1413.7,15.294,821.95,1554.3,1409.76,15.26,813.67,1551.83
2019-07-01,1408.0,15.193,835.75,1539.25,1384.2,15.15,832.35,1548.06
2019-07-02,1420.9,15.238,837.75,1557.8,1418.62,15.32,829.84,1563.67
2019-07-03,1400.1,15.336,843.85,1563.35,1418.41,15.3,839.55,1574.15
2019-07-08,1400.5,15.05,816.6,1553.0,1395.52,15.03,817.31,1562.01
2019-07-09,1412.5,15.147,813.6,1542.45,1397.57,15.11,812.01,1549.75
2019-07-10,1406.7,15.226,831.4,1587.6,1418.93,15.2365,826.84,1591.58
2019-07-11,1412.2,15.146,827.4,1555.55,1403.83,15.115,823.88,1562.34
2019-07-15,1411.2,15.365,845.7,1564.1,1414.1,15.39,842.91,1566.3
2019-07-16,1423.3,15.678,844.2,1520.55,1406.08,15.5555,837.78,1529.45
2019-07-17,1428.1,15.971,848.85,1532.4,1426.51,15.97,845.22,1536.83
2019-07-18,1426.7,16.198,854.3,1520.85,1446.08,16.35,853.21,1530.11
2019-07-22,1421.7,16.411,850.9,1521.25,1424.89,16.36,848.55,1529.46
2019-07-23,1423.6,16.476,859.9,1522.3,1417.86,16.41,856.14,1525.27
2019-07-24,1414.7,16.626,880.95,1540.85,1425.85,16.6,877.08,1540.61
2019-07-25,1419.3,16.411,871.3,1529.95,1414.6,16.41,867.36,1531.37
2019-07-29,1441.8,16.44,883.1,1554.2,1426.84,16.46,880.76,1557.23
2019-07-30,1437.8,16.601,878.8,1520.0,1430.84,16.57,870.88,1516.11
2019-07-31,1432.4,16.444,868.6,1519.3,1413.73,16.27,865.02,1519.73
2019-08-01,1457.5,16.217,856.85,1432.8,1445.09,16.3255,852.95,1431.07
2019-08-05,1484.2,16.433,860.5,1420.7,1464.0,16.3955,855.88,1422.96
2019-08-06,1519.6,16.485,855.55,1429.0,1474.35,16.45,852.73,1444.3
2019-08-07,1509.5,17.237,868.85,1416.0,1501.13,17.11,864.83,1417.79
2019-08-08,1508.5,16.976,870.7,1415.4,1500.86,16.93,865.26,1421.66
2019-08-12,1514.1,17.116,862.15,1424.6,1511.22,17.07,858.0,1433.86
2019-08-13,1527.8,17.028,857.8,1449.4,1501.5,16.97,855.39,1456.53
2019-08-14,1531.2,17.326,848.65,1419.8,1516.33,17.22,845.12,1427.92
2019-08-15,1523.6,17.254,842.75,1439.75,1523.31,17.27,841.19,1448.38
2019-08-19,1515.7,16.985,853.1,1473.7,1496.07,16.88,851.5,1479.48
2019-08-20,1515.7,17.194,850.15,1480.6,1507.19,17.16,849.61,1489.53
2019-08-21,1508.5,17.197,855.95,1463.05,1502.58,17.12,852.99,1471.82
2019-08-22,1537.6,17.086,860.8,1482.0,1498.12,17.0465,858.52,1488.39
2019-08-26,1551.8,17.685,858.75,1472.3,1527.4,17.67,856.77,1481.26
2019-08-27,1549.1,18.199,870.3,1477.3,1542.79,18.2,865.98,1480.79
2019-08-28,1536.9,18.364,901.8,1465.9,1538.95,18.36,899.42,1474.34
2019-08-29,1529.4,18.274,920.75,1471.65,1527.65,18.27,917.12,1475.6
2019-09-03,1560.4,19.186,964.5,1541.2,1547.13,19.26,958.62,1542.58
2019-09-04,1525.5,19.493,991.3,1552.95,1552.54,19.6,986.33,1558.51
2019-09-05,1515.5,18.752,962.2,1555.6,1519.06,18.65,960.06,1563.1
2019-09-09,1499.2,18.116,946.1,1538.75,1499.2,18.01,947.74,1544.73
2019-09-10,1503.2,18.131,934.85,1552.6,1485.8,18.01,930.56,1561.06
2019-09-11,1507.4,18.116,948.15,1568.95,1497.04,18.12,944.77,1575.57
2019-09-12,1499.5,18.125,952.25,1609.95,1499.27,18.1,951.41,1618.02
2019-09-16,1513.4,17.974,938.2,1601.5,1497.6,17.845,937.17,1605.3
2019-09-17,1515.8,18.088,940.5,1587.3,1501.37,18.02,941.03,1599.66
2019-09-18,1506.2,17.869,925.3,1577.6,1493.96,17.76,931.69,1591.34
2019-09-19,1515.1,17.835,940.25,1612.85,1499.03,17.79,938.84,1620.5
2019-09-23,1540.2,18.661,959.25,1633.4,1522.3,18.64,959.16,1654.73
2019-09-24,1512.3,18.579,957.05,1646.5,1531.77,18.61,953.91,1673.65
2019-09-25,1515.2,18.024,928.3,1615.6,1503.95,17.91,927.89,1645.26
2019-09-26,1506.4,17.864,932.8,1638.3,1504.83,17.82,930.82,1669.5
2019-09-30,1489.0,16.998,892.15,1647.55,1472.72,16.99,883.23,1676.48
2019-10-01,1507.9,17.302,884.35,1632.1,1479.13,17.24,877.7,1655.81
2019-10-02,1513.8,17.683,893.9,1662.9,1499.43,17.56,888.07,1688.61
2019-10-03,1512.9,17.676,894.45,1628.8,1505.19,17.5575,888.52,1659.06
2019-10-07,1503.9,17.54,881.85,1638.9,1493.44,17.434,877.95,1663.25
2019-10-08,1512.8,17.7,899.05,1652.1,1505.54,17.73,888.98,1675.36
2019-10-09,1500.9,17.81,895.95,1652.0,1505.57,17.73,892.02,1682.74
2019-10-10,1488.7,17.602,904.25,1672.05,1494.14,17.52,898.62,1701.64
2019-10-14,1483.5,17.71,898.6,1676.8,1493.25,17.66,893.48,1713.6
2019-10-15,1494.0,17.384,888.55,1698.0,1481.08,17.41,885.47,1736.84
2019-10-16,1498.3,17.427,889.85,1738.65,1490.08,17.4,885.88,1768.98
2019-10-17,1494.1,17.612,891.7,1729.2,1491.9,17.5485,887.54,1762.19
2019-10-21,1487.5,17.602,891.6,1732.3,1484.5,17.56,888.36,1762.68
2019-10-22,1495.7,17.5,896.7,1723.85,1487.64,17.52,891.38,1756.15
2019-10-23,1504.7,17.58,922.2,1716.9,1492.13,17.5505,916.7,1746.4
2019-10-24,1505.3,17.804,927.2,1748.95,1503.95,17.802,923.03,1776.12
2019-10-28,1490.7,17.876,920.35,1772.9,1492.59,17.8505,918.81,1802.95
2019-10-29,1496.7,17.831,924.6,1753.0,1488.35,17.83,920.8,1781.52
2019-10-30,1514.8,17.921,928.05,1792.2,1496.54,17.88,926.74,1809.04
2019-10-31,1511.4,18.124,936.3,1771.25,1513.17,18.12,932.99,1796.2
2019-11-04,1483.7,18.123,939.3,1757.0,1509.83,18.06,936.57,1780.25
2019-11-05,1493.1,17.623,932.25,1747.5,1483.61,17.58,929.22,1779.21
2019-11-06,1466.4,17.654,932.3,1763.15,1490.58,17.64,929.81,1794.09
2019-11-07,1462.9,17.065,914.2,1771.55,1468.51,17.11,909.24,1802.93
2019-11-11,1453.7,16.852,877.2,1657.4,1455.82,16.86,876.63,1689.64
2019-11-12,1463.3,16.74,874.05,1668.9,1456.3,16.7675,869.08,1701.88
2019-11-13,1473.4,16.963,876.1,1675.35,1463.55,16.97,875.19,1711.8
2019-11-14,1468.5,17.078,882.85,1701.65,1471.36,17.03,881.11,1739.01
2019-11-18,1474.3,17.051,897.1,1699.0,1471.4,17.0375,894.6,1739.25
2019-11-19,1474.2,17.169,912.4,1724.85,1472.46,17.15,910.7,1764.33
2019-11-20,1463.6,17.166,919.8,1736.95,1471.6,17.1485,917.04,1766.81
2019-11-21,1463.6,17.116,917.5,1732.7,1464.46,17.1,915.47,1762.56
2019-11-25,1460.3,16.939,898.45,1769.65,1455.28,16.89,897.74,1798.47
2019-11-26,1460.8,17.096,909.8,1783.1,1461.36,17.08,908.2,1811.18
2019-11-27,1472.7,17.009,899.5,1805.55,1454.44,16.96,894.52,1835.86
2019-12-02,1484.4,16.916,900.4,1824.4,1462.39,16.91,898.66,1851.43
2019-12-03,1480.2,17.204,912.0,1828.1,1477.49,17.17,909.9,1857.54
2019-12-04,1483.1,16.881,900.05,1844.35,1474.62,16.86,895.38,1870.41
2019-12-05,1465.1,17.019,898.7,1843.55,1476.07,16.96,898.01,1874.81
2019-12-09,1468.1,16.6,896.25,1854.3,1461.62,16.61,895.2,1883.09
2019-12-10,1475.0,16.664,918.65,1867.0,1464.35,16.67,922.38,1898.96
2019-12-11,1472.3,16.81,941.4,1887.85,1474.72,16.86,940.04,1911.97
2019-12-12,1481.2,16.912,945.5,1930.4,1469.84,16.93,944.79,1941.85
2019-12-16,1480.6,17.077,931.15,1956.1,1476.19,17.04,929.94,1978.89
2019-12-17,1478.7,17.036,929.05,1910.85,1476.16,17.014,928.32,1955.93
2019-12-18,1484.4,17.01,935.8,1895.1,1475.48,17.015,936.34,1922.66
2019-12-19,1480.9,17.116,936.4,1908.5,1478.75,17.06,934.31,1938.45
2019-12-23,1504.8,17.463,932.5,1835.45,1485.77,17.45,937.13,1876.68
2019-12-26,1518.1,17.956,949.1,1869.45,1511.29,17.9,949.69,1901.53
2019-12-30,1523.1,18.001,964.75,1878.7,1515.12,17.93,958.08,1907.69
2020-01-02,1552.4,18.046,986.9,1931.3,1529.14,18.02,979.88,1960.94
2020-01-06,1568.8,18.179,969.35,1997.6,1565.74,18.15,963.87,2032.38
2020-01-07,1574.3,18.393,977.75,2012.55,1574.26,18.4055,971.86,2054.49
2020-01-08,1560.2,18.167,961.0,2065.05,1556.42,18.1,954.51,2107.06
2020-01-09,1554.3,17.936,973.6,2077.85,1552.39,17.9,966.98,2111.0
2020-01-13,1550.6,17.996,980.6,2085.95,1547.89,17.96,975.32,2133.8
2020-01-14,1544.6,17.742,989.25,2130.85,1546.44,17.8,984.9,2198.18
2020-01-15,1554.0,17.988,1031.5,2186.45,1556.29,18.0055,1021.02,2268.39
2020-01-16,1550.5,17.939,1015.3,2211.05,1552.48,17.94,1005.89,2314.31
2020-01-21,1557.9,17.808,1000.8,2226.1,1558.21,17.79,1000.62,2402.42
2020-01-22,1556.7,17.828,1022.6,2391.0,1558.9,17.8375,1015.16,2476.52
2020-01-23,1565.4,17.829,1009.05,2365.25,1562.91,17.8,1004.93,2466.25
2020-01-27,1577.4,18.056,991.3,2193.5,1582.04,18.1,985.44,2272.24
2020-01-28,1569.8,17.458,990.7,2180.1,1567.29,17.47,988.96,2293.0
2020-01-29,1570.4,17.487,982.5,2227.0,1576.82,17.56,977.74,2293.96
2020-01-30,1586.5,18.032,981.85,2240.35,1574.47,17.837,979.77,2303.41
2020-02-03,1579.5,17.712,971.3,2234.1,1576.74,17.68,968.81,2327.34
2020-02-04,1552.7,17.6,966.65,2339.8,1552.91,17.59,965.04,2432.9
2020-02-05,1560.1,17.643,984.2,2336.8,1555.99,17.61,984.25,2435.02
2020-02-06,1567.2,17.857,968.9,2237.05,1566.73,17.82,963.61,2344.93
2020-02-10,1576.6,17.826,965.45,2265.0,1572.15,17.77,963.31,2358.1
2020-02-11,1567.2,17.638,971.75,2267.5,1567.93,17.65,971.52,2352.25
2020-02-12,1568.8,17.537,963.95,2312.3,1566.09,17.49,963.45,2400.11
